"symbol_time","symbol","cell_text"
"12-Feb-20  16:50 ET","TSLA","Follow up: Tesla recalls 15,000 Model X SUVs in North America due to power steering issue, according to Reuters
  (767.29 
-7.09
)
Reuters
 "
"12-Feb-20  16:45 ET","TSLA","Tesla: Transport Canada issues recall for 843 Tesla SUVs
  (767.29 
-7.09
)
Release
 "
"11-Feb-20  13:00 ET","TSLA","Tesla aims to construct pilot battery cell manufacturing plant in Fremont, CA, according to Electrek
  (777.42 
+6.14
)
Electrek
 "
"10-Feb-20  07:50 ET","TSLA","Tesla shares higher by 7%; strength attributed to piece in Forbes where the magazine makes the case as to why Google (GOOG) could acquire 
TSLA
 for $1500/share
  (748.07)
Forbes
 "
"05-Feb-20  15:55 ET","TSLA","Tesla shares are about to close 18% lower on the session
  (723.45 
-163.60
)
 
 "
"05-Feb-20  13:18 ET","TSLA","Tesla shares down 19% -- see 11:58 for further color on today's move
  (714.06 
-170.70
)
 
 "
"05-Feb-20  11:58 ET","TSLA","Tesla seeing momentum trading cut the other way
  (761.90 
-125.16
)
Shares of 
Tesla (
TSLA
 761.90, -125.16, -14.1%) are down sharply today, which, depending on one's vantage point, is either a surprise or it isn't. At its high on Tuesday (968.99), 
TSLA
 was up 132% since the start of the year and up nearly 450% from its low last June.
Factors catalyzing today's drawdown include:
A prevailing sense that the stock, having gone parabolic, had benefited from euphoric trading conditions. Accordingly, that realization  invited some contrarian-minded selling activity.
Simple profit taking as investors realize the pace at which the stock was climbing wouldn't be sustained and that the stock would likely be subjected to a sizable setback.
Canaccord Genuity downgraded 
TSLA
 to Hold from Buy on valuation, noting the coronavirus is a clear headwind for  the Shanghai facility. Price target was maintained at $750.
A 
CNBC
 report cited a Tesla executive as saying Model 3 deliveries scheduled for early February in China will be delayed due to the coronavirus outbreak.
Momentum cutting the other way, as weak-handed longs disengage with prices falling sharply from yesterday's high (-21%).
 "
"05-Feb-20  09:10 ET","TSLA","Tesla to delay Model 3 deliveries in China on account of coronavirus outbreak, according to CNBC
  (887.06)
CNBC
 report
 "
"04-Feb-20  13:51 ET","TSLA","Tesla shares higher by 19% following positive comments from Ron Baron on CNBC
  (928.00 
+148.34
)
 
 "
"04-Feb-20  07:15 ET","TSLA","Tesla: Ron Baron CNBC interview
  (780.00)
Mr. Baron said:
Everything has come together for Tesla.
The company could generate $750 bln - $1 trillion in annual revenue in 10 years on the car business.
He is still very bullish in Tesla.
He is not going to sell a ""single share"" of Tesla.
Legacy automakers have a financial disadvantage.
 "
"30-Jan-20  06:19 ET","TSLA","Tesla conference call notes
  (580.99)
At the company's Fremont factory, it is producing at a rate the same as the Nummi factory did in 2016.
In FY19, company managed to generate more than $1 bln of FCF while building a factory in Shanghai.
On Model Y, the company expects first deliveries in limited quantities later this quarter and will ramp over subsequent quarters. 
This year for the Shanghai-built Model 3, it expects to achieve run rate production and delivery rates. In addition, the company expects to have completed the majority of planned supply chain localization at the factory.
 "
"29-Jan-20  16:27 ET","TSLA","Tesla beats by $1.53, beats on revs; guides FY20 deliveries above consensus
  (580.99 
+14.09
)
Reports Q4 (Dec) earnings of $2.14 per share, excluding non-recurring items, 
$1.53 
better than
 the S&P Capital IQ Consensus of $0.61; revenues rose 2.2% year/year to $7.38 bln vs the $7.05 bln S&P Capital IQ Consensus. GAAP gross profit of $4.1B remained essentially flat in 2019 compared to 2018. 
Volume growth and successful cost reduction efforts were offset by normalization of ASP, mix shift towards Model 3 and a higher lease mix. Sequentially, GAAP gross margin remained relatively flat in Q4 at 18.8% vs. 18.6% consensus, while we ramped Model 3 production at Gigafactory Shanghai. 
Auto gross margin -30 bps QoQ to 22.5%. 
For full year 2020, vehicle deliveries should comfortably exceed 500,000 units vs. ests near 475K. Due to ramp of Model 3 in Shanghai and Model Y in Fremont, production will likely outpace deliveries this year. Both solar and storage deployments should grow at least 50% in 2020. 
Reiterates positive GAAP net income and FCF with temporary exceptions due to the lunch of new products
 Production ramp of Model Y in Fremont has begun, ahead of schedule. 
Model 3 production in Shanghai is continuing to ramp while Model Y production in Shanghai will begin in 2021. We are planning to produce limited volumes of Tesla Semi this year.
 "
"29-Jan-20  16:19 ET","TSLA","Tesla FY20 vehicle deliveries should comfortably exceed 500,000 units.
 
 "
"29-Jan-20  16:18 ET","TSLA","Tesla prelim Q4 $2.14 vs $0.61 S&P Capital IQ Consensus Estimate; revs $7.38 bln vs $7.05 bln S&P Capital IQ Consensus Estimate
 
 "
"28-Jan-20  17:35 ET","TSLA","Story Stocks: Tesla running hot into earnings: Q4 Preview
Tesla (
TSLA
) will report fourth quarter results in a Q4 update on its website tomorrow afternoon. Chief Executive Elon Musk will host a call at 6:30 p.m. After the company preannounced upside deliveries earlier this month, focus will be on margins and delivery guidance for 2020. Tesla's stock has...
  Full Article 
 "
"28-Jan-20  16:44 ET","TSLA","Tesla running hot into earnings: Q4 Preview
  (566.90 
+8.88
)
Tesla (
TSLA
)
 will report fourth quarter results in a Q4 update on its website tomorrow afternoon. Chief Executive Elon Musk will host a call at 6:30 p.m. 
After the company preannounced upside deliveries earlier this month, focus will be on margins and delivery guidance for 2020. 
Tesla's stock has more than doubled since the company reported a surprise third quarter profit in late October. The stock broke out to a record high in late December before going parabolic in response to upside fourth quarter deliveries earlier this month.
 Last quarter, Tesla reiterated guidance for positive GAAP net income and free cash flow going forward, which did real damage to the short thesis on the stock. Demand for the Model 3 has remained strong, just like it did for the higher end Model S for many years. 
In the third quarter, automotive gross margin improved almost 400 basis points sequentially to 22.8%, well above estimates. Tesla cited dramatically improved operating efficiency. 
Tesla began deliveries of the Model 3 from its brand new Gigafactory in Shanghai this month. 
 Deliveries are expected to grow sequentially and annually going forward. 
Production for the Model Y mass market cross over SUV are expected to begin this summer (moved up from fall last quarter). 
Adjusted earnings are expected to be just over $5.50/share with revenue up 24% in 2020. Tesla is expected to a post a small adjusted net loss for 2019, but earnings estimates for 2019 were nearly $6 one year ago. 
 Expectations are sky high going into this report, as the stock's $100 bln valuation appears quite stretched. The stock trades at nearly 30x EV/EBITDA, a huge premium to fellow auto OEMs. Bulls would argue that Tesla deserves a technology or software-like multiple and that the vertically integrated clean energy company remains an attractive investment given its potential to further disrupt the transportation sector as the leading electric vehicle maker. Roughly 18% of the float was recently sold short, down from 26% heading into the last report.
 "
"16-Jan-20  08:03 ET","TSLA","Tesla stock losing power for multiple reasons
  (518.50)
Tesla (
TSLA
)
 is seeing some selling interest in pre-market action that has its stock down nearly 4.0%. Several factors have come into play as a basis for the selling activity:
Morgan Stanley downgraded the stock to Underweight from Equal Weight. The firm raised its price target  from $250 to $360, which is still 30% below Wednesday's closing price.
According to a Dominion Cross-Sell report 
cited by CNBC.com
, Tesla's overall vehicle registrations in the fourth quarter declined by 46.5% in California.
Technical selling pressure as the stock, which is up 115% since the start of last October, is battling assertions that it is overbought, overextended, and overvalued. At Wednesday's close, 
TSLA
 was trading 33% above its rising 50-day moving average (388.24) and 87% above its rising 200-day moving average (276.66).
 "
"07-Jan-20  08:17 ET","TSLA","Tesla aims to sign future car in China for global market, according to CNBC
  (451.54)
CNBC
 "
"03-Jan-20  08:20 ET","TSLA","Tesla reports Q4 deliveries of 112,000 units; delivered 367,500 vehicles in 2019, up 50% yr/yr
  (430.26)
""In the fourth quarter, we achieved record production of almost 105,000 vehicles  and record deliveries of approximately 112,000 vehicles. In 2019, we delivered  approximately 367,500 vehicles, 50% more than the previous year and in line with  our full year guidance.  Our net income and cash flow results will be announced along with the rest of our financial performance when we announce Q4 earnings. Our delivery count should be viewed as slightly conservative, as we only count a car as delivered if it is transferred to the customer and all paperwork is correct. Final numbers could vary by up to 0.5% or more.""
 "
"02-Jan-20  14:58 ET","TSLA","Tesla shares higher by nearly 3% in today's session, trading at all time highs
  (430.23 
+11.90
)
 
 "
"30-Dec-19  14:58 ET","TSLA","Tesla shares pulling back from all time highs in today's session; lower by 3.7% 
  (414.71 
-15.67
)
 
 "
"30-Dec-19  13:31 ET","TSLA","Tesla delays some deliveries to next year, according to Electrek
  (419.12 
-11.12
)
Electrek
 "
"27-Dec-19  14:49 ET","TSLA","Tesla Model 3 cars have begun overflowing the Gigafactory 3 parking lot in China, according to Electrek
  (429.96 
-0.96
)
Electrek
 "
"27-Dec-19  10:33 ET","TSLA","Tesla: Citron out with a cautious view on 
TSLA
  (429.00 
-1.79
)
Tweet
 "
"27-Dec-19  06:19 ET","TSLA","Tesla discloses agreements with syndicate of lenders in China
  (420.94)
Co disclosed On December 18, 2019, a subsidiary of Tesla entered
into agreements with a syndicate of lenders in China for: (i) a secured term
loan facility of up to RMB 9.0 bln and (ii) an unsecured revolving loan
facility of up to RMB 2.25 bln, in each case to be used in connection with our
Gigafactory Shanghai. 
On December 20, 2019, proceeds from one of the new
facilities were used to repay in full the subsidiary's drawn amounts on its
existing bridge loan facility of up to RMB 3.5 bln, which was terminated as a
result of the full repayment.
 "
"16-Dec-19  14:20 ET","TSLA","Tesla shares dropping in recent trade following report that the EV tax credit will not be included in the year end spending bill
  (377.98 
+19.59
)
Briefing.com note: The current EV tax credit phases out after an automaker sells 200,000 electric vehicles. There was some speculation that this would be 
extended to 600,000 vehicles
, but it looks like this will not happen.
 "
"10-Dec-19  13:37 ET","TSLA","Tesla +3% after boutique firm Rosenblatt says China Model 3 sales have been 'very strong'
  (350.34 
+10.81
)
Recall also that Exane BNP Paribas raised their PT earlier to $400
 "
"04-Dec-19  14:52 ET","TSLA","Tesla promises Roadster owners dedicated service techs and repair locations, according to CNBC
  (334.11 
-2.09
)
CNBC
 "
"27-Nov-19  06:34 ET","TSLA","Tesla: Musk in tweet claims Cybertruck pre-orders have hit 250k
  (328.92)
CNBC Article
 "
"25-Nov-19  08:21 ET","TSLA","Tesla bounces back 4% after Elon Musk claims Cybertruck pre-orders have reached 200k
  (333.04)
CNBC Article
 "
"24-Nov-19  18:56 ET","TSLA","Tesla CEO Elon Musk tweets “187K Cybertruck orders so far, with 42% choosing dual, 41% tri & 17% single motor”
  (333.04)
Tweet
 "
"22-Nov-19  09:36 ET","TSLA","Tesla -5% following mostly critical response to last night's cybertruck reveal
  (336.25 
-18.58
)
Reuters Article
 "
"22-Nov-19  06:01 ET","TSLA","Tesla introduces new “Cybertruck”, a new electric pickup truck starting at $39900
  (354.83)
Announcement
Briefing.com note: This price compares to Ford's (
F
) F-150 pickup truck which starts at $28500. Related tickers: 
F
, 
WKHS
, 
GM
, 
CARZ
 "
"15-Nov-19  11:35 ET","TSLA","Tesla: Volkswagen (VWAGY) CEO at press conference says company has no plans to cooperate with Tesla, according to Reuters
  (350.35 
+1.00
)
Reuters Article
 "
"14-Nov-19  12:51 ET","TSLA","Tesla Model 3 and Model S have regained a recommendation at Consumer Reports
  (352.20 
+6.36
)
Consumer Reports
 "
"12-Nov-19  15:42 ET","TSLA","Tesla's Elon Musk announces location of planned fourth Gigafactory in Europe --  near Berlin in Germany - CNBC
  (347.99 
+2.90
)
CNBC report
 "
"06-Nov-19  14:36 ET","TSLA","Tesla Outlook revised to positive from negative at S&P on improving business prospects; ""B-"" rating affirmed
  (321.75 
+4.53
)
 
 "
"06-Nov-19  12:41 ET","TSLA","Tesla's Elon Musk tweets that its cybertruck (pickup) unveil will be on Thursday, November 21 in LA
  (317.60 
+0.38
)
Musk tweet
 "
"05-Nov-19  13:04 ET","TSLA","Tesla, Walmart (WMT) settle solar panel lawsuit, according to Reuters
  (318.35 
+0.88
)
Reuters Article
 "
"28-Oct-19  15:52 ET","TSLA","Tesla CEO Elon Musk was aware of  ""liquidity crisis"" at SolarCity in 2016, according to CNBC
  (327.98 
-0.24
)
CNBC
 "
"25-Oct-19  08:54 ET","TSLA","Tesla Chair Robyn Denholm on CNBC
  (299.68)
Been on Board since 2014, Chair for one year 
Elon Musk is very disciplined and he runs the company phenomenally well 
Very happy with the company's accounting and audits (audit committee Chair since joining Board in 2014)
Demand is strong across multiple geographies 
  Tesla owns the Shanghai factory; trial production has started after only ten months, huge opportunity in China market
Setting audacious goals 
 "
"24-Oct-19  13:35 ET","TSLA","Tesla: Barron's reporter Tae Kim out cautious on shares citing valuation
  (297.96 
+43.28
)
Barron's Article
 "
"23-Oct-19  17:14 ET","TSLA","Tesla now +18% as shares climb above $300 for first time since March
  (254.68 
-0.90
)
 
 "
"23-Oct-19  17:09 ET","TSLA","Tesla outlook
  (254.68 
-0.90
)
Vehicle Deliveries: Deliveries should increase sequentially and annually, with some expected fluctuations from seasonality. We are highly confident in exceeding 360,000 deliveries this year.
Cash Flow: Positive quarterly free cash flow going forward, with possible temporary exceptions, particularly around the launch and ramp of new products. We continue to believe our business has grown to the point of being selffunding.
Profitability: Positive GAAP net income going forward, with possible temporary exceptions, particularly around the launch and ramp of new products. Continuous volume growth, capacity expansion, and cash generation remain the main focus.
Product: Trial production of Model 3 in Shanghai has begun, ahead of schedule. We are also ahead of schedule to produce Model Y and now expect to launch by summer 2020. We are planning to produce limited volumes of Tesla Semi in 2020 and are hoping to announce soon the location of our European Gigafactory for production in 2021.
 "
"23-Oct-19  17:04 ET","TSLA","Tesla beats by $2.19, reports GAAP profitability and postive FCF, upside to gross margin; misses on revs
  (254.68 
-0.90
)
Reports Q3 (Sep) earnings of $1.91 per share, 
$2.19 
better than
 the S&P Capital IQ Consensus of ($0.28); revenues fell 7.6% year/year to $6.3 bln vs the $6.48 bln S&P Capital IQ Consensus.  GAAP EPS $0.80 vs. ($0.23) consensus.
Compared to Q3 of 2018, the percentage of leased vehicles has tripled and alone has impacted revenue by the majority of the YoY decrease. Model 3 mix has increased while we have taken actions leading to the reduction of the ASP of our products. These ASP reductions are particularly impacted by the launch of the Standard Range trims of Model 3 and pricing actions earlier in the year. We are positioned to accelerate our growth further through Gigafactory Shanghai, Model Y and also through increasing build rates on our existing production lines. These capacity increases will allow for higher total vehicle deliveries and associated revenue. We also expect to gradually release nearly $500M of accumulated deferred revenue tied to Autopilot and Full Self Driving features. 
GAAP Automotive gross margin improved by 393bp QoQ to 22.8%, well above estimates (improved by 366bp QoQ excluding regulatory credits). Margin was impacted in part due to fundamental improvements in our operating efficiency, including higher fixed cost absorption, reductions in manufacturing and material costs and continued improvements in vehicle quality and in part due to Smart Summon-related deferred revenue recognition, FX and other non-recurring items. Improved gross profit combined with a decline in operating expenses resulted in material improvement of GAAP net income.
While total volumes are expected to grow by ~50% in 2019, this year our focus has been cost control and preparing for our next phase of growth
Quarter end cash and cash equivalents increased to $5.3B, driven by positive free cash flow of $371M.
Gigafactory Shanghai ahead of schedule, trial production started 
Model Y ahead of schedule, production expected by summer 2020
 "
"23-Oct-19  16:55 ET","TSLA","Tesla prelim Q3 $1.91 vs ($0.28) S&P Capital IQ Consensus Estimate; revs $6.3 bln vs $6.48 bln S&P Capital IQ Consensus; Gigafactory Shanghai ahead of schedule, trial production started; Model Y ahead of schedule, production expected by summer 2020
 
 "
"23-Oct-19  13:51 ET","TSLA","Tesla will report third quarter results this afternoon
  (254.97 
-0.61
)
Tesla (
TSLA
) 
will report third quarter results this afternoon. Chief Executive Elon Musk will host a call at 5:30 PM.
 On October 2, Tesla announced record third quarter deliveries (total EVs +16% yr/yr to 97,000 with Model 3 +42% to 79,600 and Model S/X -37%) which narrowly missed estimates after an email from Elon Musk to employees targeting 100,000 deliveries was leaked in the press in the week prior.
Encouragingly, Tesla reported record net orders and a higher backlog entering Q4. Demand for the Model 3 remains strong, but a lower Model 3 ASP mix and falling sales of the Model S and X weigh on gross margins. 
Analysts expect third quarter adj. EPS of ($0.23) vs. a profit of $2.90 last year with revenue down 5% to $6.48 bln.  Last quarter, Tesla said the business has ""grown to the point of self-funding."" Tesla guided for positive quarterly free cash flow, with possible temporary exceptions, particularly around the launch and ramp of new products. Tesla continues to ""aim for positive GAAP net income in Q3 and the following quarters, although continuous volume growth, capacity expansion and cash generation will remain the main focus."" The Q3 GAAP EPS consensus is ($1.37). 
Last quarter, auto gross margins fell 125 bps Q/Q to 18.9%, but the company said gross margins improved 200 bps excluding regulatory credit revenue as progress in production costs offset a reduction in ASPs. 
Tesla will need to have a record fourth quarter in order to hit its 360,000-400,000 delivery goal for the year. 
Production of the Model 3 is expected to commence in China this quarter after its Shanghai Gigafactory was built in an astonishing six months. 
Tesla is never without controversy. The recent launch of its smart summon feature has led to complaints regarding safety issues. The release of this product may have unlocked some unearned revenue during the quarter. Recall, Tesla hosted an Autonomy Day in April, where Elon Musked boasted Tesla EVs would become an appreciating asset due to an plans for an autonomous fleet. Full self driving still seems to be many years away despite Musk's claims and Tesla's daring lead in the space.
Last quarter, the company said Model Y production was on track for the fall of 2020. 
Tesla is expected to lose more than $3/share (adjusted) this year. Tesla was expected to earn $3/share six months ago and $6/share at the beginning of the year. As a result, the stock is down 23% year-to-date. 
Tesla has a $46 bln market cap and trades at ~18x forward EV/EBITDA, a slight discount to 
Ferrari (RACE)
 but a notable premium the larger domestic automakers. Some 26% of the 141 mln share float was recently sold short. The options market is pricing in a ~8% move in the stock by Friday.
 "
"15-Oct-19  12:31 ET","TSLA","Tesla said to begin production of Model Y in 1Q20, according to Clean Technica
  (259.67 
+2.71
)
CleanTechnica Article
 "
"14-Oct-19  12:22 ET","TSLA","Tesla displaying relative strength as shares jump 4% after China's Global Times reports on Shanghai progress
  (258.03 
+10.14
)
China's 
Global Times
 
reported
 that Tesla has started construction of a Shanghai battery factory and is apparently near production of the Model 3 in its Shanghai plant. Citing a report from yicai, 
The Global Times
 highlighted ongoing speculation that Tesla could begin production at its Gigafactory 3 this week. 
 "
"03-Oct-19  07:32 ET","TSLA","Tesla posts record Q3 deliveries; stock drops
  (243.13)
Tesla (
TSLA
)
 is down 4% in pre-market trading after reporting record third quarter deliveries that narrowly missed estimates.  
Total deliveries of 97K and Model 3 deliveries of 79.6K both narrowly missed estimates. Last week, a leaked email to employees from Elon Musk said the company had a shot at 100K deliveries.
Encouragingly, Tesla reported record net orders and a higher backlog entering Q4. The leaked email also said the company was tracking toward 110K net orders for the quarter. 
As a result, it appears we are seeing a bit of a sell-the-news reaction.
 Focus for some Tesla investors has shifted from deliveries to margins and cash flow. Last quarter, the company said it expects positive quarterly FCF, with possible temporary exceptions. 
From the Q2 Update Letter, ""We continue to aim for positive GAAP net income in Q3 and the following quarters, although continuous volume growth, capacity expansion and cash generation will remain the main focus."" Analysts expect Q3 GAAP net loss of $1.37/share as Tesla generally tends to disappoint Wall Street.
We will have to wait a few weeks to see how the quarter ended up from a financial perspective.
 "
"02-Oct-19  16:34 ET","TSLA","Tesla Q3 deliveries 97K, just shy of estimates; reports record net orders, increased backlog
  (243.13 
-1.56
)
In the third quarter, we achieved record production of 96,155 vehicles and  record deliveries of ~97,000 vehicles vs. 99K estimates 
79.6K Model 3 vs. ~80K ests, 17.4K Model S/X.  
""In addition, we achieved record net orders in Q3 and are entering Q4 with an increase in our order backlog. As was also the case in Q2, nearly all of our Model 3 orders were received from customers who did not previously hold a reservation, solidifying the transition to generating strong organic demand. We are continuing to focus on increasing production to meet that demand.""
 "
"01-Oct-19  15:36 ET","TSLA","Tesla acquires computer vision start up DeepScale - CNBC
  (243.97 
+3.10
)
CNBC
 "
"26-Sep-19  13:48 ET","TSLA","Tesla now up 5% after electrek report of comments from Elon Musk in leaked email, 'has a shot' at delivering 100K cars this quarter
  (240.75 
+12.05
)
electrek 
report
 "
"24-Sep-19  12:55 ET","TSLA","Tesla notable laggard as shares drop 7% after court documents from shareholder litigation unsealed
  (225.05 
-16.18
)
CNBC Article
 "
"12-Sep-19  06:28 ET","TSLA","Tesla's Elon Musk tweets that ""Model S at Nürburgring has 7 seats""
  (247.10)
Tweet
 "
"04-Sep-19  15:10 ET","TSLA","Tesla Model 3 sales are estimated to have declined 26% yr/yr in August and other models showed yr/yr declines as well, according to Inside EV
  (222.56 
-2.43
)
Inside EV Article
 "
"30-Aug-19  08:25 ET","TSLA","Tesla follow-up to reports it has secured an exemption from 10% Chinese tax on automotive sales
  (221.71)
Bloomberg Article
 "
"30-Aug-19  07:13 ET","TSLA","Tesla shares moving higher by 3% pre-market following report that China will exempt 
TSLA
 from tax on auto purchases
  (221.71)
 
 "
"28-Aug-19  15:25 ET","TSLA","Tesla officially introduces insurance product
  (215.28 
+1.20
)
Starting today, we're launching Tesla Insurance, a competitively priced insurance offering designed to provide Tesla owners with up to 20% lower rates, and in some cases as much as 30%. Tesla Insurance offers comprehensive coverage and claims management to support our customers in California, and it will expand to additional U.S. states in the future.
Tesla Announcement
 "
"22-Aug-19  09:34 ET","TSLA","Tesla follow-up to Volkswagen (VWAGY) denial of interest in Tesla
  (223.64 
+2.81
)
Reuters Article
 "
"22-Aug-19  09:16 ET","TSLA","Tesla surrendering bulk of morning gains on Reuters headline that Volkswagen (VWAGY) has issued a statement denying interest in acquiring Tesla or a stake in the company
  (220.83)
 
 "
"22-Aug-19  07:43 ET","TSLA","Tesla drifting higher in pre-market as traders circulate two articles from German press outfit Manager Magazin
  (220.83)
Manager Magazin
 -- Discusses that Baillie Gifford believes the next 18 months for Tesla will be crucial, and that the firm believes Tesla could be run without Elon Musk as CEO
Manager Magazin
 -- Discusses unsubstantiated speculation that Volkswagen (
VWAGY
) would want to buy Tesla
 "
"20-Aug-19  16:51 ET","TSLA","Tesla sued by Walmart after its solar panels caught fire atop seven different stores - CNBC
  (225.86 
-0.97
)
CNBC report
 "
"16-Aug-19  13:38 ET","TSLA","Tesla has made some changes to Model Y performance and pricing, according to Electrek
  (220.13 
+4.49
)
Electrek Artilce
 "
"08-Aug-19  09:43 ET","TSLA","Tesla: National Highway Traffic Safety Administration could investigate 
TSLA
's Autopilot, according to Bloomberg
  (235.74)
Bloomberg Article
 "
"25-Jul-19  07:39 ET","TSLA","Tesla on call announced co-Founder/CTO Jeff Straubel will transition to advisory role
  (264.88)
VP of Tech Drew Baglino will take over as CTO. 
TSLA
 -12% after missing EPS and margin estimates 
 "
"24-Jul-19  16:56 ET","TSLA","Tesla misses by $0.76, misses on revs; reaffirms Q3 GAAP profitability, expects positive quarterly FCF, cuts cap-ex, sees production consistent with prior outlook
  (264.88 
+4.71
)
Reports Q2 (Jun) loss of $1.12 per share, excluding non-recurring items, 
$0.76 
worse than
 the S&P Capital IQ Consensus of ($0.36); revenues rose 58.7% year/year to $6.35 bln vs the $6.44 bln S&P Capital IQ Consensus. 
Generated $614 million of free cash flow (operating cash flow less capex) in Q2. Combined with our public offering of equity and convertible bonds (net proceeds of $2.4 billion), we ended the quarter with $5.0 billion of cash and cash equivalents, the highest level in Tesla's history. This level of liquidity puts us in a comfortable position as we prepare to launch Model 3 production in China and Model Y production in the US. 
Auto gross margin -130 bps to 18.9% in spite of reductions in vehicle ASP and lower regulatory credit revenue; excluding regulatory credit revenue, automotive gross margin improved by ~200bp 
Outlook: This quarter, we are simplifying our approach to guidance. We are most focused on expanding our manufacturing footprint in new regions, launching new products and continuing to improve the customer experience, while generating and using cash sustainably. Local production and improved utilization of existing factories is essential to be cost competitive in each region. We remain on track to launch local production of the Model 3 in China by the end of the year and Model Y in Fremont by fall of 2020. We are also accelerating our European Gigafactory efforts and are hoping to finalize a location choice in the coming quarters. We are working to increase our deliveries sequentially and annually, with some expected fluctuations from seasonality. This is consistent with our previous guidance of 360,000 to 400,000 vehicle deliveries this year. Additionally, we expect positive quarterly free cash flow, with possible temporary exceptions, particularly around the launch and ramp of new products. We believe our business has grown to the point of being self-funding. We continue to aim for positive GAAP net income in Q3 and the following quarters, although continuous volume growth, capacity expansion and cash generation will remain the main focus. Our 2019 capex is expected to be about $1.5 to $2.0 billion, a reduction from prior guidance. We continue to find opportunities to improve capital efficiency and shift cash outflows to future periods. This estimate includes the development of our main projects, on the timelines referenced, and to expand our Supercharger and service networks.
 "
"24-Jul-19  16:50 ET","TSLA","Tesla prelim Q2 ($1.12) vs ($0.36) S&P Capital IQ Consensus Estimate; revs $6.35 bln vs $6.44 bln S&P Capital IQ Consensus Estimate; gross margin fell Q/Q; on track to launch Gigafactory Shanghai by end of 2019 and Model Y by fall of 2020; delivery guidance consistent with 360-400K; FY19 lowers cap-ex
 
 "
"24-Jul-19  15:49 ET","TSLA","Tesla will report second quarter results this afternoon
  (165.31 
+5.14
)
Tesla (
TSLA
) 
will report second quarter results this afternoon. Chief Executive Elon Musk will host a call at 5:30 PM. 
The stock is up 18% since reporting record second quarter deliveries three weeks ago (but still down 20% year-to-date).  The company delivered a record 95,200 EVs during the quarter, in-line with the company's 90-100K guidance. Model 3 deliveries grew 320% yr/yr and 52% sequentially to 77,550 versus estimates near ~74K. Model S/X deliveries fell 21% yr/yr but grew 46% sequentially to 17,650. 
Perhaps more importantly, Tesla said that orders exceeded deliveries during the quarter, resulting in an increased backlog. Chief Executive Elon Musk reiterated that there is demand problem. 
The shorts are likely undeterred amid management turnover and reports of production quality issues with the Model 3. Demand may have been pulled forward like it did in 4Q18 after the Federal tax credit got cut in half for the second time this year, to $1,875. 
Now, focus on turn to the company's financials, more specifically, margins and cash flow. 
Analysts expect Q2 adj. EPS ($0.40) vs. ($3.06) last year with revenue up 61% to $6.44 bln. Tesla guided for a reduced net loss in the second quarter, from ($2.90) in the first quarter, a return to profitability in the third quarter -- consensus $0.32, and positive operating cash flow less capex going forward. 
Last quarter, adj. auto gross margins fell 438 bps Q/Q to 20.3%. 
Tesla has guided for FY19 deliveries +45-65% to $360-400K. 
EPS estimates for he year are ($1.45) vs. over $3 three months ago and almost $6 six months ago.  
Tesla has a $47 bln market cap and trades at ~18x EV/EBITDA, a slight discount to 
Ferrari (RACE)
 but much more expensive than larger auto peers. 
Some 31% of the 132 mln share flat was recently sold short. The options market is pricing in a ~7% move in the stock by Friday.
 "
"23-Jul-19  14:33 ET","TSLA","Tesla high end Model S sales have declined in California, according to WSJ
  (259.25 
+3.57
)
WSJ Article
 "
"02-Jul-19  16:17 ET","TSLA","Tesla reports record Q2 deliveries, above estimates; orders exceeded deliveries
  (224.55 
-2.62
)
Q2 deliveries 95,200, above estimates near 90,000; Model 3 deliveries 77,550 vs. ~74,000 estimates 
""In the second quarter, we achieved record production of 87,048 vehicles and record deliveries of ~95,200 vehicles. In addition, we made significant progress streamlining our global logistics and delivery operations at higher volumes, enabling cost efficiencies and improvements to our working capital position. 
Orders generated during the quarter exceeded our deliveries, thus we are entering Q3 with an increase in our order backlog. We believe we are well positioned to continue growing total production and deliveries in Q3. 
Customer vehicles in transit at the end of the quarter were over 7,400. Due to the order-to-VIN matching process we described in our Q1 2019 Shareholder Letter, which we extended to Model S and Model X in Q2 to improve process efficiency, this metric has become less relevant. As a result, we do not plan to disclose the customer vehicles in transit metric going forward.""
 "
"26-Jun-19  11:39 ET","TSLA","Tesla aiming to develop its own battery cells to reduce reliance on Panasonic (PCRFY), according to CNBC
  (221.28 
+1.53
)
CNBC Article
 "
"24-Jun-19  15:23 ET","TSLA","Tesla: US has granted 
TSLA
 a waiver on Japanese aluminum tariffs for its battery cells, according to Reuters
  (224.44 
+2.58
)
Reuters Article
 "
"21-Jun-19  09:22 ET","TSLA","Tesla planned deliveries are higher than 1000/day for the first time, according to Electrek
  (219.62)
Electrek Article
 "
"18-Jun-19  12:49 ET","TSLA","Tesla has not met Model 3 production expectations, according to Business Insider who is citing leaked documents
  (227.84 
+2.81
)
Business Insider Article
 "
"17-Jun-19  07:38 ET","TSLA","Tesla CEO Elon Musk deletes his Twitter (TWTR) account
  (214.92)
Tweet
 "
"14-Jun-19  13:34 ET","TSLA","Tesla said to have been delivering on average 1k cars a day in North America so far this month as the company eyes record quarterly deliveries, according to Electrek
  (214.35 
+0.44
)
Electrek Article
 "
"13-Jun-19  11:15 ET","TSLA","Tesla: US declines request for tariff exemption for Model 3 computer and display screen from China - CNBC
  (212.02 
+2.76
)
CNBC report
 "
