"symbol_time","symbol","cell_text"
"06-Oct-21  09:04 ET","AAPL","Apple: EU will soon file antitrust charges against Apple related to its NFC chip technology, according to Reuters
  (141.11)
Reuters
 "
"05-Oct-21  11:59 ET","AAPL","Apple executives oppose planned Visa (V) fee structure changes which would cut fees paid to Apple on Apple Pay recurring transactions, according to WSJ
  (141.47 
+2.33
)
WSJ
 "
"27-Sep-21  13:18 ET","AAPL","Apple TV+ had less than 20 mln subs in July, according to NY Post
  (145.45 
-1.37
)
NY Post
 "
"27-Sep-21  11:34 ET","AAPL","Apple shares down 1.3% following Nikkei report that Apple & Tesla (TSLA) suppliers halt production due to China's new energy consumption policy -- see 7:13
  (145.03 
-1.90
)
 
 "
"27-Sep-21  07:13 ET","AAPL","Apple ands Tesla (TSLA) suppliers halt production due to China's new energy consumption policy, according to Nikkei
  (146.92)
Nikkei
 (potential related stocks: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
, 
TSM
, 
QCOM
, 
SMH
, 
SSNLF
, 
LPL
, 
LITE
, 
IIVI
)
 "
"24-Sep-21  14:19 ET","AAPL","Apple shares trading near high of day (but unchanged on the session) as iPhone 13 models go on sale for first time
  (146.75 
-0.09
)
 
 "
"23-Sep-21  17:36 ET","AAPL","Apple a name to watch on report that NFL prefers Apple for Sunday Ticket, according to TheAthletic
  (146.83 
+0.98
)
TheAthletic report
Possible related tickers: DIS, T
 "
"22-Sep-21  12:40 ET","AAPL","Apple blacklists Fortnite from App Store; won't consider reinstatement until appeals are exhausted
  (145.54 
+2.11
)
Tweet
 "
"21-Sep-21  11:22 ET","AAPL","Apple offering 6 months of Apple Music trials to customers who purchased AirPods or Beats headphones, according to 9to5Mac
  (143.58 
+0.64
)
9to5Mac
 
(potential related stocks: 
SPOT
, 
AMZN
)
 "
"20-Sep-21  11:42 ET","AAPL","Apple iPhone 13 pre orders are higher than iPhone 12, according to 9to5Mac
  (142.76 
-3.30
)
9to5Mac
 "
"20-Sep-21  06:01 ET","AAPL","2021 Emmy winner list; Apple's (
AAPL
) Ted Lasso wins Outstanding Comedy Series
  (146.08)
Release (potential related stocks: 
AAPL
, 
NFLX
, 
AMZN
, 
DIS
, 
CMCSA
, 
FOXA, VIAC
)
 "
"16-Sep-21  08:18 ET","AAPL","Apple iPhone 13 initial pre-orders in China are higher than last year, according to SCMP
  (149.03)
SCMP
 "
"14-Sep-21  14:19 ET","AAPL","Apple Event Updates: Unveils iPhone 13 Pro and iPhone 13 Pro Max, introduces iPhone 13 and iPhone 13 mini, unveils new Apple Watch, updates Fitness+
  (147.41 
-2.13
)
iPhone 13 Pro and iPhone 13 Pro Max
: Both models introduce an all-new Super Retina XDR display with ProMotion featuring an adaptive refresh rate up to 120Hz, making the touch experience faster and more responsive. The pro camera system gets its biggest advancement ever with new Ultra Wide, Wide, and Telephoto cameras that capture stunning photos and video, powered by the unmatched performance of A15 Bionic, more powerful than the leading competition. These technologies enable impressive new photo capabilities never before possible on iPhone, like macro photography on the new Ultra Wide camera and up to 2.2x improved low-light performance on the new Wide camera. New computational photography features like Photographic Styles personalize the look of images in the Camera app, and both models now include Night mode on all cameras. Video takes a huge leap forward with Cinematic mode for beautiful depth-of-field transitions, macro video, Time-lapse and Slo-mo, and even better low-light performance. Both models also offer end-to-end pro workflows in Dolby Vision, and for the first time, ProRes, only available on iPhone. iPhone 13 Pro and iPhone 13 Pro Max also include 5G with more bands for better coverage, big improvements to battery life for the best battery life ever on iPhone with iPhone 13 Pro Max, new storage capacity of 1TB, and the Ceramic Shield front cover, tougher than any smartphone glass. Pre-orders begin Friday, September 17, with 
availability beginning Friday, September 24. 
iPhone 13 and iPhone 13 mini
: Featuring a beautiful design with sleek flat edges in five gorgeous 
new colors. Both models feature major innovations, including the most advanced 
dual-camera system ever on iPhone — with a new Wide camera with bigger pixels 
and sensor-shift optical image stabilization (OIS) offering improvements in low-light photos and 
videos, a new way to personalize the camera with Photographic Styles, and 
Cinematic mode, which brings a new dimension to video storytelling. iPhone 13 
and iPhone 13 mini also boast super-fast performance and power efficiency with 
A15 Bionic, longer battery life, a brighter 
Super Retina XDR display that brings content to life, incredible durability 
with the Ceramic Shield front cover, double the entry-level storage at 128GB, 
an industry-leading IP68 rating for water resistance, and an advanced 5G 
experience. Customers can get iPhone 13 for $33.29 
(US) a month for 24 months or $799 (US) 
before trade-in, and iPhone 13 mini for $29.12 (US) a month for 24 months or $699 (US) before trade-in 
Apple Watch Series 7
: Featuring a reengineered Always-On Retina display with 
significantly more screen area and thinner borders, making it the largest and 
most advanced display ever. The narrower borders allow the display to maximize 
screen area, while minimally changing the dimensions of the watch itself. The 
design of Apple Watch Series 7 is refined with softer, more rounded corners, and 
the display has a unique refractive edge that makes full-screen watch faces and 
apps appear to seamlessly connect with the curvature of the case. Apple Watch Series 7 also features a user interface optimized for the larger display, offering greater readability and ease of use, plus two unique watch faces — Contour and Modular Duo — designed specifically for the new device. With the improvements to the display, users benefit from the same all-day 18-hour battery life,1 now complemented by 33 percent faster charging. All Apple Watch Series 7 models will be available later this fall.  Apple Watch Series 7 will start at $399 (US), Apple Watch SE starts at $279 (US), and Apple Watch Series 3 starts at $199 (US). 
Apple Fitness+:
 First fitness service built entirely around Apple Watch, will introduce guided Meditation, a simple way to practice mindfulness anywhere, anytime, and Pilates, a new low-impact, body-conditioning workout type, on September 27. Fitness+ is also introducing a new program — Workouts to Get Ready for Snow Season — featuring and designed with two-time Olympic gold medalist and five-time world champion skier Ted Ligety, along with Fitness+ trainer Anja Garcia. Inspired by winter sports, the program will help build strength, balance, and endurance so users can have more fun on the slopes, all the way to the last run.     
 "
"14-Sep-21  13:23 ET","AAPL","Apple Event Updates: Unveils New iPad and iPad mini 
  (148.87 
-0.67
)
New iPad (9th generation)
: Featuring the powerful A13 Bionic chip that packs even more performance and capability into the most popular iPad, all while retaining its all-day battery life.1 Starting at just $329, the new iPad features a 10.2-inch Retina display with True Tone, a 12MP Ultra Wide front camera with Center Stage, support for Apple Pencil (1st generation) and Smart Keyboard, the intuitive iPadOS 15, and twice the storage of the previous generation. The new iPad is available to order beginning today on apple.com, and in stores beginning Friday, September 24. Wi-Fi models of iPad are available with a starting price of $329 (US), and Wi-Fi + Cellular models start at $459 (US), in silver and space gray finishes. The new iPad starts with 64GB of storage — double the storage of the previous generation. A 256GB option is also available. 
New iPad mini 
— with a larger 8.3-inch Liquid Retina display — in four gorgeous finishes. Featuring the brand new A15 Bionic chip, the new iPad mini delivers up to 80 percent faster performance than the previous generation, making it the most capable iPad mini ever. A new USB-C port allows faster connectivity, and cellular models with 5G bring more flexible mobile workflows. New advanced cameras, Center Stage, and support for Apple Pencil (2nd generation) enable new ways for users to capture photos and videos, communicate with loved ones, and jot down their ideas when creativity strikes. The new iPad mini is available to order beginning today, and will be in stores beginning Friday, September 24. Wi-Fi models of iPad mini are available with a starting price of $499 (US) and Wi-Fi + Cellular models start at $649 (US). The new iPad mini, in 64GB and 256GB configurations, comes in pink, starlight, purple, and space gray finishes.  
 "
"13-Sep-21  15:25 ET","AAPL","Apple software updates issued after iPhone vulnerabilities uncovered, according to reports
  (149.38 
+0.41
)
NY Times
 details
 "
"10-Sep-21  13:08 ET","AAPL","Apple: Epic Games CEO/founder Tim Sweeney comments on today's ruling
  (150.36 
-3.71
)
""Today's ruling isn't a win for developers or for consumers. Epic is fighting for fair competition among in-app payment methods and app stores for a billion consumers... Fortnite will return to the iOS App Store when and where Epic can offer in-app payment in fair competition with Apple in-app payment, passing along the savings to consumers."" 
Thread
 
 "
"10-Sep-21  12:05 ET","AAPL","Apple court ruling follow up
  (149.66 
-4.41
)
""On the complaint, in favor of plaintiff Epic Games, Inc. on the Tenth Count for violation of California's Unfair Competition Law (with a separate injunction issuing herewith) and in favor of defendant Apple, Inc. on all other counts;
On the counterclaim, in favor of Apple on the counterclaim for breach of contract. 
Epic Games shall pay (1) damages in an amount equal to (i) 30% of the $12,167,719 in revenue Epic Games collected from users in the Fortnite app on iOS through Epic Direct Payment between August and October 2020, plus (ii) 30% of any such revenue Epic Games collected from November 1, 2020 through the date of judgment
, and interest according to law. The second and third counts are denied as moot. The claim for declaratory judgment is granted in part as set forth therein."" 
Ruling
""The Court, having considered the evidence presented at the bench trial in this matter and consistent with its findings of fact and conclusions of law, HEREBY ORDERS as follows:
1. Apple Inc. and its officers, agents, servants, employees, and any person in active concert or participation with them 
(""Apple""), are hereby permanently restrained and enjoined from prohibiting developers from (i) including in their apps and their metadata buttons, external links, or other calls to action that direct customers to purchasing mechanisms, in addition to In-App Purchasing
 and (ii) communicating with customers through points of contact obtained voluntarily from customers through account registration within the app."" 
Injunction
Draft final order
Related tickers: 
ZNGA
, 
RBLX
, 
ATVI
, 
TTWO
, 
EA
, 
PLTK
, 
MTCH
, 
APP
, 
SPOT
, 
BMBL
, 
GOOGL
, 
GOOG
, 
TCEHY
, 
DIS
, 
SONY
 "
"10-Sep-21  11:29 ET","AAPL","Apple: Judge issues ruling in antitrust case against Epic Games (Fortnite), finds 
AAPL
 conduct anti-competitive, anti-steering provisions are illegal; does not find 
AAPL
 is an antitrust monopolist in the submarket for mobile gaming transactions
  (152.02 
-2.05
)
Reuters
; related tickers: 
RBLX
, 
ZNGA
, 
ATVI
, 
MTCH
, 
TTWO
, 
SPOT
, 
TCEHY
, 
DIS
, 
SONY
 "
"10-Sep-21  11:21 ET","AAPL","Apple: Hearing judge has issued a ruling against 
AAPL
 in Epic Games case
  (152.05 
-2.01
)
 
 "
"10-Sep-21  11:19 ET","AAPL","Apple (-0.7%) rolls lower, briefly gives up 153 level
  (153.03 
-1.04
)
 
 "
"10-Sep-21  09:15 ET","AAPL","Apple to ""significantly"" increase output of new shows and movies, spend more than $500 mln on Apple TV+ marketing this year, according to The Information
  (154.07)
The Information
; related tickers: 
NFLX
, 
DIS
, 
ROKU
, 
CMCSA
, 
DISCA
 "
"09-Sep-21  15:21 ET","AAPL","Apple names Kevin Lynch to head up self-driving car project, according to Bloomberg
  (154.26 
-0.83
)
Bloomberg report
 "
"07-Sep-21  12:12 ET","AAPL","Apple confirms via invite its next Apple Event is September 14 at 10 a.m. PT (iPhone 13 expected)
  (156.24 
+1.94
)
 
 "
"01-Sep-21  09:09 ET","AAPL","Apple plans to add thermometer to Apple Watch and feature that will tell users when their blood pressure goes up, according to WSJ
  (151.83)
WSJ
 "
"31-Aug-21  12:42 ET","AAPL","Apple (-0.4%) slips off yesterday's all-time highs; earlier, reports suggested Apple Watch production was delayed as a result of quality issues
  (152.56 
-0.56
)
 
 "
"31-Aug-21  11:44 ET","AAPL","Apple Watch production for latest model delayed due to design issues, according to Nikkei
  (152.05 
-1.07
)
Nikkei
 "
"30-Aug-21  12:55 ET","AAPL","Apple: Global smartphone shipments expected to grow +7.4% in 2021 to 1.37 bln units, according to IDC
  (152.99 
+4.39
)
IDC release
 "
"30-Aug-21  12:29 ET","AAPL","Apple announces acquisition of classical music streaming service Primephonic; terms not disclosed
  (152.52 
+3.92
)
Apple has acquired Primephonic, a classical music streaming service that offers search and browse functionality optimized for classical, premium-quality audio, handpicked expert recommendations, and extensive contextual details on repertoire and recordings.
With the addition of Primephonic, Apple Music subscribers will get a significantly improved classical music experience beginning with Primephonic playlists and exclusive audio content.
In the coming months, Apple Music Classical fans will get a dedicated experience with the best features of Primephonic, including better browsing and search capabilities by composer and by repertoire, detailed displays of classical music metadata, plus new features and benefits.
Primephonic is no longer available for new subscribers and will be taken offline beginning September 7. Apple Music plans to launch a dedicated classical music app next year combining Primephonic's classical user interface with more added features.  
 "
"27-Aug-21  15:48 ET","AAPL","Apple (+0.8%) just off session highs, up now about +1.91% month-to-date
  (148.64 
+1.10
)
 
 "
"26-Aug-21  11:09 ET","AAPL","Apple will announce iPhone 13 on September 14, according to Apple Insider, citing sources
  (148.05 
-0.32
)
Apple Insider
 "
"12-Aug-21  12:36 ET","AAPL","Apple (+1.7%) showing relative strength today; tech at large (XLK +0.4%) also slightly outperforming
  (148.36 
+2.50
)
 
 "
"03-Aug-21  11:42 ET","AAPL","Apple has expanded fleet of its self driving cars, according to Mac Rumors
  (146.26 
+0.72
)
Mac Rumors
 "
"28-Jul-21  10:05 ET","AAPL","Story Stocks: Apple had another ""a-peeling"" earnings report, but SepQ supply constraints a concern (
AAPL
)
  (144.73 
-2.05
)
Apple (
AAPL
 -1.4%) is very ""a-peeling"" today following another impressive earnings report. The headline numbers were quite good for Q3 (Jun). Apple reported a huge $0.29 EPS beat — not quite up to levels of last quarter's $0.42 upside, but still very good. Probably even more impressive was revenue...
  Full Article 
 "
"28-Jul-21  09:33 ET","AAPL","Apple had another ""a-peeling"" earnings report, but SepQ supply constraints a concern
  (143.08 
-3.69
)
Apple (
AAPL
 -2.5%)
 is very ""a-peeling"" today following another impressive earnings report. The headline numbers were quite good for Q3 (Jun). Apple reported a huge $0.29 EPS beat — not quite up to levels of last quarter's $0.42 upside, but still very good. Probably even more impressive was revenue jumping 36.4% yr/yr to a JunQ record of $81.43 bln, well above the $73.48 bln consensus. 
 Apple grew double-digits in each of its product categories. It posted an all-time record for services and JunQ records for iPhone, Mac, and Wearables, Home and Accessories. Apple also set new JunQ records in every geographic segment, recording strong double-digit growth in each one of them. iPhone sales jumped 50% yr/yr to $39.57 bln vs $33.5 bln ests; Mac sales rose 16% yr/yr to $8.24 bln vs $7.7 bln ests; iPad sales rose 12% yr/yr to $7.37 bln vs $6.4 bln ests; Wearables sales rose 36% yr/yr to $8.78 bln vs $7.8 bln ests; and, finally, Services revenue rose 33% yr/yr to $17.49 bln vs $16.7 bln ests. 
Key takeaways from the quarter:
 
It is remarkable that iPhone sales were still so robust. iPhone 12 continues to sell well. We would have expected more of a lull given that iPhone 13 will likely make its debut in a few months. 
 iPad had its highest JunQ in nearly a decade while Mac set an all-time JunQ record. Apple has seen a great response to the new iMac and iPad Pro, both powered by the M1 chip. 
 Services set a new all-time revenue record as Apple continues to roll out new features and programming. Apple TV+ users are loving series like 
Mythic Quest
 and 
Ted Lasso
. 
We were disappointed that Apple continued its policy of not providing specific guidance. Blaming the pandemic is starting to feel a bit dated. Hopefully, when the new fiscal year kicks in, it will start to provide guidance again. Apple did say it expects very strong double-digit yr/yr revenue growth in Q4 (Sep), although it expects growth will be lower than JunQ's 36% growth. 
 Growth in SepQ is likely to be impacted by less favorable foreign exchange rates. Is services growth rate should return to a more typical level (JunQ was lapping easier pandemic comps). Apple also expects supply constraints during SepQ to be greater than those experienced during JunQ. The constraints will primarily impact iPhone and iPad. 
Overall, this was a typically great quarter for Apple.
 The stock is slightly lower despite the good numbers. We think that's because the stock had run by 17% since early June, so good results were likely priced in already. Also, Apple's comments about more severe supply constraints in SepQ may be weighing on the name a bit, especially as they pertain to iPhones and iPads. The timing of the constraints relative to the likely launch of the iPhone 13 this fall is not ideal, and the constraints may also shave a few points off what's expected to be a big back-to-school season as students finally return to the classroom this fall.
 "
"27-Jul-21  17:30 ET","AAPL","Apple earnings conference call update: Sees ""strong double digit yr/yr revenue growth in Q4"" (Capital IQ consensus +25%)
  (146.77 
-2.22
)
June quarter was a revenue record.
Apple is still in the early innings of 5G.
M1 MacBook Air is gaining adoption among enterprise organizations.
Installed base of devices reached an all time high.
The company has 700 mln paid subs across all of its services.
The company expects strong double digit yr/yr revenue growth in Q4 (Capital IQ consensus +25%). The company expect revenue growth to be lower than its June quarter year-over-year growth rate of 36%.
Co sees Q4 gross margins between 41.5-42.5% versus 41.0% estimates.
The company expects Q4 services growth rate to ""return to more normal level.""
The company expects supply issues during the September quarter to be greater than June quarter.
Component costs are declining but freight costs are too high.
 "
"27-Jul-21  16:39 ET","AAPL","Apple posts beats on EPS and revs; tops expectations for all product categories and gross margins; does not provide guidance in press release, but call starts at 17:00 ET
  (146.77 
-2.22
)
Reports Q3 (Jun) earnings of $1.30 per share, 
$0.29 
better than
 the S&P Capital IQ Consensus of $1.01; revenues rose 36.4% year/year to $81.4 bln vs the $73.48 bln S&P Capital IQ Consensus.
Co reports Q3 iPhone revenue of $39.6 bln vs. $33.5 bln ests and $26.4 bln last year.
Co reports Q3 iPad revenue of $7.4 bln vs. $6.4 bln ests and $6.6 bln last year.
Co reports Q3 wearables and home products revenue of $8.8 bln vs. $7.8 bln ests and $6.5 bln last year.
Co reports Q3 Macs of $8.2 bln vs. $7.7 bln ests and $7.1 bln last year.
Co reports Q3 services revenue of $17.5 bln vs. $16.7 bln ests and $13.2 bln last year.
Co reports Q3 gross margins of 43.3% versus 42.0% ests and 38.0% last year
""Our record June quarter operating performance included new revenue records 
in each of our geographic segments, double-digit growth in each of our product 
categories, and a new all-time high for our installed base of active devices,"" 
said Luca Maestri, Apple's CFO. ""We generated $21 
billion of operating cash flow, returned nearly $29 billion to our shareholders during the quarter, 
and continued to make significant investments across our business to support our 
long-term growth plans.""
CNBC spoke with Apple CEO Tim Cook and he said chip shortages impacted Mac and iPad.
Briefing.com note: On the prior conference call, the company provided some vague guidance, so its possible the company could provide color on Q4 on the call. Suppliers to keep on note include: SWKS, CRUS, AVGO, QRVO, TSM, and QCOM, among others (SMH); SSNLF, LPL (for displays) and LITE, FNSR and IIVI (for FaceID).
 "
"27-Jul-21  16:32 ET","AAPL","Apple reports Q3 product revenue categories
  (146.77 
-2.22
)
Co reports Q3 iPhone revenue of $39.6 bln vs. $33.5 bln ests and $26.4 bln last year.
Co reports Q3 iPad revenue of $7.4 bln vs. $6.4 bln ests and $6.6 bln last year.
Co reports Q3 wearables and home products revenue of $8.8 bln vs. $7.8 bln ests and $6.5 bln last year.
Co reports Q3 Macs of $8.2 bln vs. $7.7 bln ests and $7.1 bln last year.
Co reports Q3 services revenue of $17.5 bln vs. $16.7 bln ests and $13.2 bln last year.
 "
"27-Jul-21  16:31 ET","AAPL","Apple does not give Q4 guidance in press release
  (146.77 
-2.22
)
 
 "
"27-Jul-21  16:30 ET","AAPL","Apple prelim Q3 $1.30 vs $1.01 S&P Capital IQ Consensus Estimate; revs $81.4 bln vs $73.48 bln S&P Capital IQ Consensus Estimate
 
 "
"27-Jul-21  09:50 ET","AAPL","Apple Third Quarter Earnings Preview -- Will Apple resume giving exact guidance? 
  (148.49 
-0.50
)
Apple (
AAPL
) will report third quarter earnings tonight after the close. There is a conference call scheduled for 17:00. 
Q3 Capital IQ consensus calls for EPS of $1.01 (+55% yr/yr) on revenue of $73.48 bln (+23% yr/yr).
 On the last conference call that company said that Q3 revenue would be up ""strong double digits."" 
The key question will be if the company will provide exact Q4 guidance which it has refrained from doing since the pandemic began. The company also could provide some other details on Q4 during its conference call. 
Q4 Capital IQ consensus calls for EPS of $1.13 and revenues of $81.45 bln. The Street is expecting Q4 gross margins of 41.0% versus 38.2% last year.
The Street is expecting Q3 iPhones revenue to be $33.5 bln vs. $26.4 bln last year, 
iPad revenue of $6.4 bln vs. $6.6 bln last year, wearables and home products revenue of $7.8 bln vs. $6.5 bln last year, Macs of $7.7 bln vs. $7.1 bln last year, and services revenue of $16.7 bln vs. $13.2 bln last year. The Street is expecting Q3 gross margins of 42.0% versus 38.0% last year.
The company has not missed on EPS or revenues in several quarters. During Q2, Apple performed very well across its bevy of offerings, with strong double-digit growth in several product categories: iPhone sales jumped 66% yr/yr to $47.9 bln vs. $41.0 bln estimates; Mac sales jumped 70% yr/yr to $9.1 bln vs $6.6 bln ests; iPad sales increased 79% yr/yr to $7.8 bln vs $5.7 bln ests; Wearables sales rose 25% yr/yr to $7.8 bln vs $7.6 bln ests; and finally, Services revenue rose 27% yr/yr to $16.9 bln vs $15.7 bln ests.
Cowen expects ""
AAPL
 to report Jun '21 quarter (F3Q21) in line with consensus driven by steady 5G iPhone and strong Mac & iPad demand that was tempered by product availability due to the ongoing chip supply tightness. Similar to prior quarters and in lieu of formal guidance, they expect management to provide a broad range and qualitative color for the Sep Q. With the launch of the upcoming new iPhone expected in September, they expect the 5G upgrade cycle will continue to drive healthy Y/Y growth into CY22 while Mac & iPad supply is likely to continue to fall short of market demand. Sentiment wise, they believe investors are increasingly weighing FY22's EPS growth potential given tough comps for the hardware businesses.""
AAPL
 has a $2.48 trillion valuation and currently trades at 28 times FY21 earnings.
Based on the weekly 
AAPL
 Weekly Jul30 $149 straddle, the options market is currently pricing in a move of ~5% in either direction by weekly expiration (Friday).
Suppliers to keep on note include: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
, 
TSM
, and 
QCOM
, among others (
SMH
); 
SSNLF
, 
LPL
 (for displays) and 
LITE
, FNSR and 
IIVI
 (for FaceID).
 "
"20-Jul-21  06:58 ET","AAPL","Apple aiming to lease space in Hollywood, California to film movies, according to WSJ
  (142.45)
WSJ
 
(potential related stocks: 
NFLX
, 
AMZN
, 
ROKU
)
 "
"15-Jul-21  12:10 ET","AAPL","Apple: Big tech companies 
AAPL
, AMZN, GOOG/L, and FB currently face as many as 70 antitrust lawsuits, according to The Information
  (147.79 
-1.36
)
The Information
 "
"13-Jul-21  15:36 ET","AAPL","Apple reportedly in talks with Goldman Sachs (GS) for purchase installment service akin to ""buy now, pay later,"" according to Bloomberg
  (145.66 
+1.16
)
Bloomberg
; related tickers: 
AFRM
, 
PYPL
 "
"09-Jul-21  12:02 ET","AAPL","Apple may be in talks with the NFL for streaming rights package for Sunday Ticket games, according to The Information
  (145.14 
+1.90
)
The Information
 "
"08-Jul-21  13:38 ET","AAPL","Apple shares recovering from earlier losses along with rest of market; still down 0.6% on the session
  (143.74 
-0.83
)
 
 "
"07-Jul-21  12:44 ET","AAPL","Apple (+1.3%) holding decent gains into afternoon action, poised to extend recent winning streak to seven sessions
  (143.90 
+1.88
)
 
 "
"06-Jul-21  12:27 ET","AAPL","Apple (+0.4%) shaves a bit off this morning's 5-month highs
  (140.58 
+0.62
)
FAANG names mixed with AMZN in the lead:  
FB
 -1.37% 
AAPL
 +0.39% 
AMZN
 +3.05% 
NFLX
 +0.56% 
GOOGL
 -0.30%
 "
"02-Jul-21  07:20 ET","AAPL","Apple: Spain's CNMC initiates a disciplinary proceedings against Apple and Amazon (AMZN) for possible restrictive practices of competition
  (137.27)
Release
 "
"30-Jun-21  14:05 ET","AAPL","Apple has a purchased a quick access button to Apple TV+ on Roku (ROKU) remote, according to NY Post
  (136.92 
+0.60
)
NY Post
 "
"29-Jun-21  09:05 ET","AAPL","Apple spending on Google (GOOG) cloud storage to increase 50% this year, according to The Information
  (134.78)
The Information
 "
"28-Jun-21  12:36 ET","AAPL","Apple (+1.5%) at HoDs, making fresh 8-week highs on Monday
  (135.13 
+2.02
)
 
 "
"28-Jun-21  10:45 ET","AAPL","Apple shares showing some strength in early trade, higher by 1.5%
  (135.11)
 
 "
"24-Jun-21  12:00 ET","AAPL","Apple (+0.3%) relatively underperforming the broader market; earlier, Morgan Stanley modestly upped tgt, dismissing 2022 growth concerns
  (134.04 
+0.34
)
 
 "
"21-Jun-21  11:52 ET","AAPL","Apple (+0.9%) sits near HoDs; Wedbush earlier said checks point to a mid-Sept. iPhone 13 launch
  (131.62 
+1.16
)
Wedbush's Daniel Ives out earlier said, ""With the drumbeat getting louder with the Beltway and Brussels around Big Tech with Apple caught up in the cross-fire, there is clearly some worries on the Street weighing on shares. We also believe the Epic Games lawsuit verdict (likely over the next month) has added to the uncertainty, along with anti-tech critic Lina Khan now appointed to head the FTC. Taking a step back, our view around the monopolistic and anti-trust swirls remain a containable headline risk for Apple and Big Tech for now. We also believe the App Store remains a very defendable moat both in the courts and in the Beltway and speaks to our view that Apple remains more on the edge rather than the center of the anti-trust spider web with Facebook/Alphabet more in the 202 area code spotlight.""
 "
"21-Jun-21  09:31 ET","AAPL","Apple: Germany's Bundeskartellamt confirms proceeding against Apple based on new rules for large digital companies
  (130.54 
+0.11
)
Release
 "
"21-Jun-21  09:26 ET","AAPL","Apple: Germany to investigate Apple's App Store practices, according to Tech Crunch
  (130.45)
Tech Crunch
 "
"15-Jun-21  06:23 ET","AAPL","Apple: UK CMA has launched a market study into Apple’s and Google’s (GOOG / GOOGL) mobile ecosystems over concerns they have market power which is harming users and other businesses
  (130.48)
The CMA is looking into whether the two firms' control over mobile ecosystems is stifling competition across a range of digital markets. The CMA is concerned this could lead to reduced innovation across the sector and consumers paying higher prices for devices and apps, or for other goods and services due to higher advertising prices. The study will also examine any effects of the firms' market power over other businesses -- such as app developers -- which rely on Apple or Google to market their products to customers via their phones.
Release
 "
"07-Jun-21  14:46 ET","AAPL","Apple ends WWDC without introducing new more powerful Macbook Pros as many thought they would
  (124.98 
-0.92
)
 
 "
"07-Jun-21  14:45 ET","AAPL","Apple at WWDC says all software introduced today will be released this fall
  (125.06 
-0.83
)
 
 "
"07-Jun-21  14:34 ET","AAPL","Apple at WWDC introduces Mac OS Monterey
  (125.12 
-0.77
)
Siri can be used on third party devices.
New Facetime and SharePlay features will be integrated with Mac.
Macbook keyboard and trackpads can control your iPad as well as your Mac.
AirPlay is coming to the Mac.
Safari will feature tab groups.
 "
"07-Jun-21  14:14 ET","AAPL","Apple at WWDC introduces Watch OS 8
  (125.05 
-0.83
)
New mindfulness application will help people with breathing goals.
Apple Watch can track respiratory rate trends while you are sleeping.
 "
"07-Jun-21  14:06 ET","AAPL","Apple at WWDC introduces new privacy features at WWDC
  (125.08 
-0.81
)
Mail will hide users IP addresses and location.
It will allow users to see where data is being shared.
Siri will come with new on device processing for speech recognition.
Apple introduces iCloud+ service with new privacy features.
iCloud+ will allow you to connect up to five security camera for home.
iCloud + will be included in existing iCloud subscriptions at same price.
Users can now share health data with permission.
 "
"07-Jun-21  13:49 ET","AAPL","Apple at WWDC introduces iPad OS 15
  (125.07 
-0.83
)
Users will be able to put widgets wherever they want on the screen.
There is new enhancements to multitasking.
New shelf view will show you all open windows within an application.
iPad OS will have new quick notes feature.
 "
"07-Jun-21  13:38 ET","AAPL","Apple at WWDC introduces new features coming to AirPods
  (125.11 
-0.77
)
AirPods Pro will automatically dim music when someone is talking to you.
Siri will be able to read notifications to you.
Airpods can now be found through Bluetooth tracking.
Dolby Atmos will be available for Airpods.
 "
"07-Jun-21  13:35 ET","AAPL","Apple at WWDC conference introduces iOS 15
  (125.34 
-0.54
)
Facetime will ""shareplay"" feature which allows device screens to be shared with family or friends.
Shareplay can also be extended to Apple TV.
Shareplay can be used to view Zillow (
Z, ZG
) listings.
Messages and photos have better integration with Apple Music.
Notifications will have larger icons.
Notification summary will help users manage notifications.
Users can be told when you do not want to be disturbed before they send a message.
Visual look up will tell you breed of dogs by using your camera.
New keys feature will allow users to enter hotels and offices with your iPhone (
H
).
Users can scan driver's license so it can be stored in the wallet app. TSA will be integrating this feature at airports.
Maps will have new 3D features where drivers can see bike lanes and other things.
 "
"07-Jun-21  13:11 ET","AAPL","Apple at WWDC conference introduces iOS 15
  (125.38 
-0.52
)
Spatial Audio and voice isolation will be brought to FaceTime.
Facetime will have a new grid view feature and portrait mode.
Users of Facetime can send invite links to Windows or Android users so those users can use FaceTime as well (
ZM, GOOG, NFLX, AMZN, DIS
).
 "
"02-Jun-21  13:16 ET","AAPL","Apple developers grow total billings and sales in the App Store ecosystem by 24 percent to $643 billion in 2020
  (124.39 
+0.12
)
Co announced that the App Store ecosystem facilitated $643 billion in billings and sales during 2020, a 24 percent year-over-year increase. An independent study by economists from the Analysis Group found that developers selling goods and services across many categories grew their businesses while reaching customers around the world.
More than 1 in 4 small developers who sell digital goods and services on the App Store have grown their earnings by an average of at least 25 percent each year for the past five years. Nearly 80 percent of small developers on the App Store are active across multiple countries' storefronts — and on average, these developers see earnings from users in more than 40 countries.
 "
"28-May-21  07:46 ET","AAPL","Apple aiming to refresh entry level AirPods in 2021 and AirPods Pro in 2022, according to Bloomberg
  (125.28)
Bloomberg
 "
