"symbol_time","symbol","cell_text"
"20-Jul-22  12:41 ET","TSLA","Tesla earnings preview - A bumpy quarter is widely anticipated, so the focus turns to the company's delivery outlook for 2H22
  (746.38 
+9.79
)
After the close, 
Tesla
 (
TSLA
) is scheduled to report Q2 results with a conference call scheduled for 5:30 p.m. ET. The electric vehicle maker's results should be made available on the Investor Relations page of its website at about 4:05 p.m.
For the quarter, analysts are expecting 
TSLA
 to report EPS and revenue of $1.81 and $16.9 bln, respectively. An inline quarter for sales would equate to a decline of about 10% on a sequential basis. This drop-off, though, is widely-anticipated
 and is partly responsible for the stock's 35% plunge since early April. COVID-related lockdowns in China forced 
TSLA
 to shut down its Shanghai factory for a good portion of the quarter.
The impact of those shutdowns was evident when 
TSLA
 reported Q2 deliveries on July 5. Specifically, deliveries slipped by 18% sequentially to 254,695 vehicles, representing the first qtr/qtr decline in deliveries in two years.
The metric that may best illustrate the difficulties for 
TSLA
 in Q2 is free cash flow. Analysts are forecasting free cash flow of about $900 mln, representing a 60% plunge from Q1.
 While lower deliveries will make a significant dent in cash flow generation, the company is also burning plenty of cash on its new factories in Berlin and Austin. Recall that on June 22, Elon Musk quipped that the two new factories were ""money furnaces"" that were losing billions of dollars.
A sequential decline in automotive gross margin also wouldn't be surprising given that the Berlin and Austin factories are now operational. Those plants will be far less efficient than the Shanghai factory until production is much higher. 
Last quarter, automotive gross margin expanded by 636 bps to 32.9% as a combination of manufacturing efficiencies, price increases, and a favorable mix towards the higher-priced Model Y provided a boost. 
On June 16, 
TSLA
 pushed through another round of price increases across its entire vehicle lineup, but that action was likely too late in the quarter to have much of an effect on Q2 results.
Beyond the rough fundamental picture in Q2, Elon Musk's back-and-forth drama with 
Twitter 
(
TWTR
) has also weighed on 
TSLA
 shares. With TWTR filing a lawsuit against Musk to force him to make good on his $54.20/share bid to buy the company, concerns remain that Musk may need to unload more 
TSLA
 shares to finance the acquisition. 
Since we believe that a rough quarter is already fully anticipated and priced in to the stock, we expect that TWTR's annual delivery growth guidance will be the key that drives the stock action
. 
Last quarter, CFO Zach Kirkhorn reiterated the company's expectation to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon.
At that time, Musk accurately forecasted that Q2 production would be lower than Q1, but he added that Q3 and Q4 should be substantially higher. That prediction may also come to fruition as June 2022 was the highest vehicle production month in 
TSLA
's history.
That momentum temporarily ceased during the first two weeks of July as 
TSLA
 suspended most production at its Shanghai plant to conduct factory upgrades. However, once completed, the Shanghai facility will be capable of ramping its weekly production higher by about 5,000 vehicles to 22,000 vehicles per week.
Lastly, investors and analysts will be interested in hearing about any production updates for Cybertruck, which is currently slated for production out of the Austin facility next year. (PVIEW)
 "
"20-Jul-22  07:49 ET","TSLA","Tesla CORRECTION: Co was not fined $10.5 mln for death of driver in Florida
  (736.59)
Our prior comment said that the company was fined $10.5 mln for death in Florida. However, the article actually indicated that the company was only 1% liable. Our prior comment has been edited to reflect the correct information.
See 7/20 17:02.
 "
"19-Jul-22  17:02 ET","TSLA","Tesla ordered 1% liable for Florida death, according to Reuters
  (736.59 
+14.95
)
Reuters
 "
"13-Jul-22  17:48 ET","TSLA","Tesla: Andrej Karpathy, Director of AI where he leads computer vision team of Tesla Autopilot, to step down
  (711.12 
+11.91
)
Tweet
 "
"08-Jul-22  17:24 ET","TSLA","Tesla stock worth keeping on radar for possible move higher, following TWTR deal collapse, currently +1.1%
  (752.29 
+18.66
)
 
 "
"05-Jul-22  06:01 ET","TSLA","Tesla reports Q2 production of 258,580 vehicles
  (681.79)
In the second quarter, co produced over 258,000 vehicles and delivered over 254,000 vehicles, despite ongoing supply chain challenges and factory shutdowns beyond co's control. 
June 2022 was the highest vehicle production month in Tesla's history. 
 "
"01-Jul-22  13:53 ET","TSLA","Tesla: Activist wants SEC to investigate 
TSLA
 over plan to lower its board size, according to CNBC
  (673.54 
-0.06
)
CNBC
 "
"28-Jun-22  17:12 ET","TSLA","Tesla inches lower on report it has laid off hundreds of workers on its Autopilot team, according to Bloomberg
  (697.99 
-36.77
)
Bloomberg
 "
"27-Jun-22  10:51 ET","TSLA","Tesla aiming to layoff additional workers, according to Fortune
  (746.73 
+9.61
)
Fortune
 "
"22-Jun-22  17:17 ET","TSLA","Tesla pulls back slightly on CEO Musk's comments on the company's two factories in TX and Berlin ""losing billions of dollars,"" according to Automotive News
  (708.26 
-2.85
)
Automotive News
 "
"22-Jun-22  11:20 ET","TSLA","Tesla aiming to suspend most Shanghai production for two weeks to upgrade plant, according to Reuters
  (731.00 
+19.89
)
Reuters
 "
"15-Jun-22  09:12 ET","TSLA","NHTSA releases initial data on safety performance of advanced vehicle technologies
  (662.87)
""Some initial observations from the data show that since reporting requirements began, one crash reported for an ADS-equipped vehicle resulted in serious injuries, and 108 of the crashes resulted in no injuries. Of the 130 reported crashes for ADS-equipped vehicles, 108 involved collisions with another vehicle, and 11 involved a vulnerable road user, such as a pedestrian or cyclist.
For vehicles with SAE L2 ADAS, the data show that alleged serious injuries or a fatality occurred in 11 of the 98 crashes where information on injuries was reported. Of the reported crashes for SAE L2 ADAS, at least 116 of the collisions were with another vehicle, and at least four involved a vulnerable road user.
The SGO, issued in June 2021, requires for the first time that manufacturers and operators of vehicles equipped with SAE L2 ADAS or SAE Levels 3-5 ADS report to NHTSA certain crashes when the systems are engaged. The SGO is a first step toward helping the Department take a more data-driven approach to ensuring that AV technology is deployed safely and will help inform future actions, including those to educate consumers and build confidence in advanced vehicle technologies.""
Release
 "
"13-Jun-22  10:52 ET","TSLA","Tesla CEO Elon Musk says the company had a “very tough quarter”, according to Electrek, citing leaked emails
  (653.10 
-42.59
)
Electrek
 "
"10-Jun-22  16:42 ET","TSLA","Tesla: Larry Ellison will not stand for re-election to the Board; co expects to reduce the number of Board seats to seven -- SEC filing
  (696.69 
-22.43
)
 
 "
"10-Jun-22  16:20 ET","TSLA","Tesla files for 3-for-1 stock split - SEC filing
  (696.69 
-22.43
)
 
 "
"09-Jun-22  13:42 ET","TSLA","Tesla China Giga capacity utilization rate in Shanghai has reached 100%, according to Tesmanian
  (736.00 
+10.52
)
Tesmanian
 "
"09-Jun-22  13:17 ET","TSLA","Tesla: Regulators have expanded investigation into 
TSLA
 Autopilot system, according to NY Times
  (741.40 
+15.40
)
NY Times
 "
"09-Jun-22  06:02 ET","TSLA","White House proposes new standards for national electric vehicle charging network
  (725.60)
""The Department of Transportation, in partnership with the Department of Energy, is proposing new standards to make charging electric vehicles (EVs) a convenient, reliable, and affordable for all Americans, including when driving long distances. Without strong standards, chargers would be less reliable, may not work for all cars, or lack common payment methods. The new standards will ensure everyone can use the network --no matter what car you drive or which state you charge in.
The $7.5 billion for EV charging infrastructure in President Biden's Bipartisan Infrastructure Law will build a convenient and equitable charging network through two programs. The National Electric Vehicle Infrastructure (NEVI) program will provide $5 billion in formula funding to States to build out charging infrastructure along highway corridors -- filling gaps in rural, disadvantaged, and hard-to-reach locations while instilling public confidence in charging. Today's minimum standards and requirements will guide States on how to spend federal funds in a way that makes chargers function the same from state-to-state, easy to find, use, and pay for, no matter who operates chargers.""
Release
 (potential related stocks: 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
TSLA
, 
VWAGY
, 
F
, 
GM
, 
RIDE
, 
LCID
)
 "
"08-Jun-22  11:02 ET","TSLA","Tesla Gigafactory Shanghi's ""closed-loop"" system set to close on June 11, according to Teslarati
  (742.24 
+25.58
)
Teslarati
 "
"06-Jun-22  06:01 ET","TSLA","Tesla CEO Elon Musk tweets ""Total headcount will increase, but salaried should be fairly flat""
  (703.55)
Tweet
 "
"03-Jun-22  12:11 ET","TSLA","Tesla: NHTSA to release new data on vehicle crashes involving automated-driving systems this month, according to WSJ
  (708.60 
-66.40
)
WSJ
 "
"03-Jun-22  06:09 ET","TSLA","Tesla: Elon Musk tweets ""Tesla AI Day pushed to Sept 30, as we may have an Optimus prototype working by then""
  (775.00)
Tweet
 "
"26-May-22  15:02 ET","TSLA","Tesla aiming to expand plant in Germany, according to Reuters
  (709.69 
+50.71
)
Reuters
 "
"25-May-22  16:48 ET","TSLA","Tesla -2% dips lower on TWTR news, see 16:45 comment
  (658.80 
+0.00
)
 
 "
"24-May-22  14:20 ET","TSLA","EV battery costs will rise 14% this year. according to The Information
  (631.29 
-43.43
)
The Information
 
(potential related stocks: 
TSLA
, 
CHPT
, 
BLNK
, 
NKLA
, 
RIVN
)
 "
"20-May-22  11:01 ET","TSLA","Tesla aiming to build EV factory in Indonesia, according to Electrek
  (669.21 
-40.25
)
Electrek
 "
"18-May-22  16:39 ET","TSLA","Tesla ticks lower on report that NHTSA has opened a special investigation on a crash in CA, according to Reuters
  (709.81 
-51.80
)
Reuters
 "
"18-May-22  06:01 ET","TSLA","Tesla CEO Elon Mus tweets ""Tesla AI Day #2 on Aug 19""
  (761.61)
Tweet
 "
"13-May-22  06:01 ET","TSLA","Tesla shares higher by 6% pre-market following Elon Musk's update on Twitter (TWTR); DWAC up 10% -- see 6:01
  (728.00)
 
 "
"10-May-22  13:18 ET","TSLA","Tesla Shanghai produced 10K cars despite COVID-19 shutdowns, according to Electrek
  (789.32 
+2.84
)
Electrek
 "
